Order_Item_ID,Order_ID,Product_ID,Quantity
OI5207,OR2300,HK93,2
OI5208,OR2301,SF61,1
OI5209,OR2301,AI57,1
OI5210,OR2301,HK101,3
OI5211,OR2302,CP61,1
OI5212,OR2303,HF32,1
OI5213,OR2304,BP77,1
OI5214,OR2304,B87,3
OI5215,OR2304,GO12,2
OI5216,OR2305,FD71,1
OI5217,OR2305,CP17,1
OI5218,OR2306,MI50,2
OI5219,OR2306,PS38,2
OI5220,OR2306,BS24,2
OI5221,OR2307,FD27,3
OI5222,OR2307,W73,3
OI5223,OR2308,HF27,3
OI5224,OR2308,FA6,3
OI5225,OR2308,GO50,1
OI5226,OR2309,AC75,3
OI5227,OR2309,CL51,1
OI5228,OR2309,W58,2
OI5229,OR2310,BS55,2
OI5230,OR2311,F92,2
OI5231,OR2312,MI41,1
OI5232,OR2313,MP11,1
OI5233,OR2313,W34,2
OI5234,OR2314,HF45,1
OI5235,OR2315,JA47,2
OI5236,OR2315,HK26,1
OI5237,OR2315,BS80,2
OI5238,OR2316,TG16,3
OI5239,OR2316,FA93,2
OI5240,OR2316,HK84,3
OI5241,OR2317,MI33,3
OI5242,OR2317,FD55,3
OI5243,OR2318,F14,1
OI5244,OR2318,TG18,3
OI5245,OR2319,FD94,1
OI5246,OR2320,AC97,3
OI5247,OR2320,GO62,1
OI5248,OR2321,BS2,2
OI5249,OR2321,BP37,1
OI5250,OR2321,TG79,2
OI5251,OR2322,BS51,1
OI5252,OR2323,W90,2
OI5253,OR2323,B38,2
OI5254,OR2323,AI70,1
OI5255,OR2324,TL63,1
OI5256,OR2325,TL75,1
OI5257,OR2325,FD70,1
OI5258,OR2326,E33,3
OI5259,OR2327,E24,1
OI5260,OR2327,CL65,1
OI5261,OR2327,E55,2
OI5262,OR2328,CP91,3
OI5263,OR2329,MI72,3
OI5264,OR2329,TL2,3
OI5265,OR2330,FA4,3
OI5266,OR2330,AC92,2
OI5267,OR2330,HF2,1
OI5268,OR2331,W85,3
OI5269,OR2332,E64,3
OI5270,OR2332,JA90,3
OI5271,OR2332,JA33,1
OI5272,OR2333,SF79,2
OI5273,OR2333,JA16,1
OI5274,OR2334,FD34,1
OI5275,OR2334,FA54,2
OI5276,OR2335,B54,1
OI5277,OR2335,CL76,1
OI5278,OR2336,E19,2
OI5279,OR2336,GG41,2
OI5280,OR2336,BP20,3
OI5281,OR2337,BS19,1
OI5282,OR2337,E71,1
OI5283,OR2338,HF55,2
OI5284,OR2338,BS29,3
OI5285,OR2339,AI20,1
OI5286,OR2339,TG57,2
OI5287,OR2340,GO92,1
OI5288,OR2341,FD58,1
OI5289,OR2341,F30,1
OI5290,OR2342,B69,2
OI5291,OR2342,W69,1
OI5292,OR2343,MP77,1
OI5293,OR2343,SF6,2
OI5294,OR2343,HF40,2
OI5295,OR2344,SF82,1
OI5296,OR2344,PS51,1
OI5297,OR2345,MI54,3
OI5298,OR2345,TG52,3
OI5299,OR2345,HF70,3
OI5300,OR2346,HA84,1
OI5301,OR2346,MP25,1
OI5302,OR2346,F10,1
OI5303,OR2347,MI15,3
OI5304,OR2348,GG78,1
OI5305,OR2348,E7,2
OI5306,OR2348,FA22,3
OI5307,OR2349,GG59,1
OI5308,OR2349,W64,2
OI5309,OR2349,W43,3
OI5310,OR2350,GG24,3
OI5311,OR2350,HK12,2
OI5312,OR2350,HA79,3
OI5313,OR2351,PS70,2
OI5314,OR2351,FD14,2
OI5315,OR2352,MP58,1
OI5316,OR2352,HK73,3
OI5317,OR2353,AI58,1
OI5318,OR2353,B26,3
OI5319,OR2354,HF48,3
OI5320,OR2355,PS59,3
OI5321,OR2355,HF60,1
OI5322,OR2355,GO14,1
OI5323,OR2356,HK94,3
OI5324,OR2356,TG96,3
OI5325,OR2356,TG76,1
OI5326,OR2357,TL77,1
OI5327,OR2358,B18,1
OI5328,OR2358,AI60,1
OI5329,OR2358,SF44,1
OI5330,OR2359,MI95,2
OI5331,OR2359,MI19,2
OI5332,OR2360,SF31,2
OI5333,OR2361,BS13,1
OI5334,OR2362,AC60,3
OI5335,OR2362,TG49,3
OI5336,OR2362,HK17,3
OI5337,OR2363,W48,3
OI5338,OR2363,MI86,2
OI5339,OR2364,AI39,1
OI5340,OR2364,MP84,1
OI5341,OR2364,HA17,1
OI5342,OR2365,AI21,1
OI5343,OR2366,SF71,3
OI5344,OR2367,E105,1
OI5345,OR2368,CL79,1
OI5346,OR2368,SF60,3
OI5347,OR2368,AC49,3
OI5348,OR2369,MP69,1
OI5349,OR2370,GG2,2
OI5350,OR2370,F31,2
OI5351,OR2371,CP92,2
OI5352,OR2371,AC41,3
OI5353,OR2372,CP39,1
OI5354,OR2373,HA46,3
OI5355,OR2373,TG77,3
OI5356,OR2374,AC2,2
OI5357,OR2374,GG72,1
OI5358,OR2375,TL4,3
OI5359,OR2375,PS30,1
OI5360,OR2376,JA38,1
OI5361,OR2376,JA5,1
OI5362,OR2377,FD32,3
OI5363,OR2377,JA51,1
OI5364,OR2378,AC27,2
OI5365,OR2379,CL17,1
OI5366,OR2379,HF29,1
OI5367,OR2379,FD37,3
OI5368,OR2380,BP58,2
OI5369,OR2380,JA57,2
OI5370,OR2380,CL54,1
OI5371,OR2381,CL6,1
OI5372,OR2381,AI13,1
OI5373,OR2382,E86,3
OI5374,OR2383,MP53,1
OI5375,OR2383,BP65,1
OI5376,OR2384,F72,3
OI5377,OR2384,AC78,2
OI5378,OR2385,JA24,1
OI5379,OR2385,HK64,1
OI5380,OR2385,GG7,1
OI5381,OR2386,AI99,1
OI5382,OR2386,HF69,3
OI5383,OR2387,AC95,2
OI5384,OR2387,MP30,1
OI5385,OR2387,BP23,2
OI5386,OR2388,PS29,2
OI5387,OR2388,AC34,3
OI5388,OR2388,GO19,1
OI5389,OR2389,AC100,2
OI5390,OR2390,FA35,3
OI5391,OR2391,FA25,3
OI5392,OR2392,E104,1
OI5393,OR2393,AI40,1
OI5394,OR2393,MP63,1
OI5395,OR2393,W25,3
OI5396,OR2394,CP80,1
OI5397,OR2394,HK68,1
OI5398,OR2394,BS98,1
OI5399,OR2395,AC3,1
OI5400,OR2395,TL81,3
OI5401,OR2396,GO45,3
OI5402,OR2397,B57,3
OI5403,OR2397,BS83,2
OI5404,OR2398,F40,2
OI5405,OR2399,AC12,1
OI5406,OR2399,GO61,3
OI5407,OR2400,HA18,3
OI5408,OR2400,TL87,3
OI5409,OR2401,MI40,2
OI5410,OR2401,BS57,2
OI5411,OR2401,F45,3
OI5412,OR2402,CL49,1
OI5413,OR2402,BP87,3
OI5414,OR2402,SF69,2
OI5415,OR2403,HF24,1
OI5416,OR2403,AI32,1
OI5417,OR2404,FD89,1
OI5418,OR2405,JA32,1
OI5419,OR2405,FA47,2
OI5420,OR2405,FD98,1
OI5421,OR2406,FD51,2
OI5422,OR2407,E36,3
OI5423,OR2408,MP17,1
OI5424,OR2408,HK98,3
OI5425,OR2408,HF85,2
OI5426,OR2409,FD7,2
OI5427,OR2410,E89,1
OI5428,OR2410,GO88,1
OI5429,OR2411,FD11,1
OI5430,OR2411,HK45,3
OI5431,OR2411,HF14,1
OI5432,OR2412,HA47,1
OI5433,OR2412,B14,1
OI5434,OR2412,FD87,2
OI5435,OR2413,MP1,1
OI5436,OR2414,CP97,2
OI5437,OR2414,CP51,2
OI5438,OR2415,TG72,3
OI5439,OR2415,HF9,2
OI5440,OR2415,BS48,2
OI5441,OR2416,F65,3
OI5442,OR2417,GO38,2
OI5443,OR2418,GO49,2
OI5444,OR2418,BS95,1
OI5445,OR2419,CL35,1
OI5446,OR2419,TL65,1
OI5447,OR2420,SF35,1
OI5448,OR2421,HK90,1
OI5449,OR2421,F77,2
OI5450,OR2421,TG66,1
OI5451,OR2422,HK95,2
OI5452,OR2422,E95,3
OI5453,OR2422,CL42,1
OI5454,OR2423,BS22,2
OI5455,OR2423,F100,3
OI5456,OR2424,GG38,2
OI5457,OR2424,TL93,2
OI5458,OR2425,BS50,2
OI5459,OR2425,JA78,3
OI5460,OR2425,AI92,1
OI5461,OR2426,JA22,3
OI5462,OR2427,FA95,2
OI5463,OR2427,MI73,3
OI5464,OR2427,JA8,1
OI5465,OR2428,BP71,3
OI5466,OR2428,TG85,3
OI5467,OR2428,E29,3
OI5468,OR2429,TG80,1
OI5469,OR2429,JA9,1
OI5470,OR2430,F64,3
OI5471,OR2431,BS100,1
OI5472,OR2431,TL83,3
OI5473,OR2431,HF83,2
OI5474,OR2432,BP102,2
OI5475,OR2433,W3,2
OI5476,OR2434,TL94,1
OI5477,OR2434,HA92,2
OI5478,OR2435,TL72,3
OI5479,OR2436,TG29,3
OI5480,OR2436,FD100,2
OI5481,OR2436,SF2,1
OI5482,OR2437,BP27,2
OI5483,OR2437,AI43,1
OI5484,OR2437,GO37,1
OI5485,OR2438,HF82,1
OI5486,OR2439,GG54,1
OI5487,OR2439,AI86,1
OI5488,OR2439,HA52,2
OI5489,OR2440,W40,1
OI5490,OR2440,BP70,1
OI5491,OR2440,JA20,2
OI5492,OR2441,TL6,1
OI5493,OR2441,BP38,2
OI5494,OR2442,HF35,2
OI5495,OR2442,CL89,1
OI5496,OR2442,HF31,2
OI5497,OR2443,B67,2
OI5498,OR2444,CL1,1
OI5499,OR2444,MP6,1
OI5500,OR2444,BP22,3
OI5501,OR2445,GG69,2
OI5502,OR2446,AC96,2
OI5503,OR2446,BP104,1
OI5504,OR2446,TG2,1
OI5505,OR2447,AC58,2
OI5506,OR2447,CL41,1
OI5507,OR2447,MI61,1
OI5508,OR2448,HA62,2
OI5509,OR2449,B35,1
OI5510,OR2449,AC33,2
OI5511,OR2450,GO3,3
OI5512,OR2450,F28,2
OI5513,OR2450,HF19,3
OI5514,OR2451,HK78,3
OI5515,OR2451,FD22,3
OI5516,OR2452,B79,1
OI5517,OR2452,BP93,3
OI5518,OR2452,MP52,1
OI5519,OR2453,FD47,3
OI5520,OR2453,BS6,3
OI5521,OR2453,AI61,1
OI5522,OR2454,HF12,1
OI5523,OR2454,HK77,1
OI5524,OR2455,F71,1
OI5525,OR2455,GG37,2
OI5526,OR2456,HA40,2
OI5527,OR2456,HK66,2
OI5528,OR2457,F43,2
OI5529,OR2457,BP31,2
OI5530,OR2457,HF36,3
OI5531,OR2458,TG100,3
OI5532,OR2458,TL31,1
OI5533,OR2459,CL90,1
OI5534,OR2459,F24,2
OI5535,OR2459,HK19,2
OI5536,OR2460,FA1,3
OI5537,OR2460,SF9,2
OI5538,OR2460,MP21,1
OI5539,OR2461,PS57,2
OI5540,OR2461,MP34,1
OI5541,OR2462,JA48,3
OI5542,OR2462,F35,3
OI5543,OR2463,PS83,3
OI5544,OR2463,TG38,1
OI5545,OR2463,BP34,2
OI5546,OR2464,HK103,1
OI5547,OR2464,JA66,1
OI5548,OR2465,BP30,2
OI5549,OR2466,AC52,1
OI5550,OR2466,FA5,2
OI5551,OR2466,MI82,2
OI5552,OR2467,CL52,1
OI5553,OR2468,AC30,3
OI5554,OR2468,HF65,1
OI5555,OR2469,MP49,1
OI5556,OR2470,BS84,2
OI5557,OR2470,TL21,3
OI5558,OR2471,BS33,1
OI5559,OR2472,GO66,2
OI5560,OR2472,AI2,1
OI5561,OR2473,FD21,3
OI5562,OR2473,BS10,3
OI5563,OR2473,B106,1
OI5564,OR2474,B44,3
OI5565,OR2474,GG20,2
OI5566,OR2474,W41,2
OI5567,OR2475,HA97,1
OI5568,OR2475,GG39,1
OI5569,OR2475,MP5,1
OI5570,OR2476,E51,3
OI5571,OR2476,TG94,3
OI5572,OR2476,B86,2
OI5573,OR2477,HA87,1
OI5574,OR2477,AC40,2
OI5575,OR2477,HF22,1
OI5576,OR2478,F6,3
OI5577,OR2478,CP42,3
OI5578,OR2479,BP78,2
OI5579,OR2480,HF68,1
OI5580,OR2481,MP13,1
OI5581,OR2481,W7,2
OI5582,OR2481,B1,3
OI5583,OR2482,PS36,3
OI5584,OR2482,FA73,2
OI5585,OR2483,CP48,3
OI5586,OR2483,BP56,2
OI5587,OR2483,GG16,2
OI5588,OR2484,TG37,3
OI5589,OR2485,GG23,3
OI5590,OR2486,TG74,3
OI5591,OR2486,GO18,3
OI5592,OR2487,GG12,3
OI5593,OR2487,E50,3
OI5594,OR2488,PS81,1
OI5595,OR2488,JA98,1
OI5596,OR2489,FA13,1
OI5597,OR2489,JA15,2
OI5598,OR2489,MP26,1
OI5599,OR2490,BP9,1
OI5600,OR2490,HA44,1
OI5601,OR2490,TG53,1
OI5602,OR2491,AI64,1
OI5603,OR2492,CP50,2
OI5604,OR2492,FD44,1
OI5605,OR2493,CL12,1
OI5606,OR2493,JA67,1
OI5607,OR2494,CP5,3
OI5608,OR2494,MI39,3
OI5609,OR2494,GO58,2
OI5610,OR2495,E5,2
OI5611,OR2495,BP10,2
OI5612,OR2496,AI29,1
OI5613,OR2497,BP44,3
OI5614,OR2498,TG87,3
OI5615,OR2498,AI3,1
OI5616,OR2498,AI23,1
OI5617,OR2499,AC18,1
OI5618,OR2499,BP68,2
OI5619,OR2499,HA37,3
OI5620,OR2500,FA72,2
OI5621,OR2500,SF4,1
OI5622,OR2500,BP88,2
OI5623,OR2501,AI38,1
OI5624,OR2502,GO89,2
OI5625,OR2503,CP99,3
OI5626,OR2503,FD52,1
OI5627,OR2504,E53,3
OI5628,OR2504,E39,3
OI5629,OR2505,TL9,2
OI5630,OR2506,GO73,1
OI5631,OR2506,HF30,3
OI5632,OR2507,BS63,3
OI5633,OR2508,AC15,3
OI5634,OR2508,PS62,3
OI5635,OR2508,CL22,1
OI5636,OR2509,FD64,1
OI5637,OR2509,CP55,2
OI5638,OR2510,FA49,2
OI5639,OR2510,BS14,1
OI5640,OR2511,FA15,3
OI5641,OR2511,E18,2
OI5642,OR2511,E81,2
OI5643,OR2512,SF91,2
OI5644,OR2512,MP64,1
OI5645,OR2512,BP36,1
OI5646,OR2513,GG82,3
OI5647,OR2513,F29,3
OI5648,OR2513,MP37,1
OI5649,OR2514,W63,3
OI5650,OR2514,CP89,2
OI5651,OR2514,CL10,1
OI5652,OR2515,BP32,3
OI5653,OR2515,FA44,1
OI5654,OR2515,W19,1
OI5655,OR2516,FA97,2
OI5656,OR2517,MP27,1
OI5657,OR2517,MP81,1
OI5658,OR2518,FA14,2
OI5659,OR2519,AC86,2
OI5660,OR2519,CP62,3
OI5661,OR2520,MI91,3
OI5662,OR2521,E3,2
OI5663,OR2521,GG100,3
OI5664,OR2522,JA41,1
OI5665,OR2522,BS25,1
OI5666,OR2523,CP47,3
OI5667,OR2523,GG77,1
OI5668,OR2524,FA83,1
OI5669,OR2524,BP55,1
OI5670,OR2524,GG34,2
OI5671,OR2525,SF50,1
OI5672,OR2525,F34,1
OI5673,OR2525,F9,3
OI5674,OR2526,GG60,3
OI5675,OR2526,GO72,2
OI5676,OR2527,E66,2
OI5677,OR2527,CP86,2
OI5678,OR2527,TG11,1
OI5679,OR2528,MP95,1
OI5680,OR2529,MI14,3
OI5681,OR2529,FD2,3
OI5682,OR2530,CP71,3
OI5683,OR2530,GG28,3
OI5684,OR2530,AC82,3
OI5685,OR2531,FA106,1
OI5686,OR2531,W84,3
OI5687,OR2532,W81,2
OI5688,OR2532,GG66,3
OI5689,OR2533,W46,1
OI5690,OR2534,FD68,1
OI5691,OR2535,GG67,1
OI5692,OR2535,MI11,2
OI5693,OR2535,MP9,1
OI5694,OR2536,AI46,1
OI5695,OR2537,FD19,2
OI5696,OR2538,BP76,2
OI5697,OR2538,HF74,3
OI5698,OR2539,HA14,2
OI5699,OR2540,PS3,2
OI5700,OR2541,CL40,1
OI5701,OR2541,GG92,3
OI5702,OR2541,AI11,1
OI5703,OR2542,MI100,2
OI5704,OR2542,E49,3
OI5705,OR2542,HA28,1
OI5706,OR2543,PS56,1
OI5707,OR2544,PS98,2
OI5708,OR2544,SF8,1
OI5709,OR2544,JA93,2
OI5710,OR2545,JA31,1
OI5711,OR2546,HK21,2
OI5712,OR2546,HK13,2
OI5713,OR2546,HF46,2
OI5714,OR2547,JA12,3
OI5715,OR2547,TG48,2
OI5716,OR2547,TL45,2
OI5717,OR2548,CP100,1
OI5718,OR2548,JA26,1
OI5719,OR2549,AC85,3
OI5720,OR2549,PS39,3
OI5721,OR2550,TG17,1
OI5722,OR2551,GO48,2
OI5723,OR2551,HK100,1
OI5724,OR2552,MP73,1
OI5725,OR2552,TL15,3
OI5726,OR2552,F50,2
OI5727,OR2553,GO69,2
OI5728,OR2553,TG97,2
OI5729,OR2553,AI28,1
OI5730,OR2554,BP84,2
OI5731,OR2554,FD77,3
OI5732,OR2555,MP60,1
OI5733,OR2555,BS21,3
OI5734,OR2556,TG23,3
OI5735,OR2556,W96,3
OI5736,OR2557,FD69,3
OI5737,OR2557,AC46,1
OI5738,OR2557,FA88,3
OI5739,OR2558,B40,3
OI5740,OR2559,AI18,1
OI5741,OR2560,MP31,1
OI5742,OR2561,HA3,1
OI5743,OR2561,CL33,1
OI5744,OR2561,CP63,1
OI5745,OR2562,JA58,3
OI5746,OR2562,HA12,2
OI5747,OR2563,JA6,2
OI5748,OR2563,HF47,2
OI5749,OR2564,SF5,2
OI5750,OR2564,CL77,1
OI5751,OR2564,BS4,2
OI5752,OR2565,PS47,3
OI5753,OR2566,MI12,2
OI5754,OR2566,E90,1
OI5755,OR2566,BS3,2
OI5756,OR2567,CP34,3
OI5757,OR2568,CP82,1
OI5758,OR2568,GO93,3
OI5759,OR2569,MI32,1
OI5760,OR2569,CL45,1
OI5761,OR2570,MI83,2
OI5762,OR2571,FD84,3
OI5763,OR2571,HK88,1
OI5764,OR2572,HF17,2
OI5765,OR2573,HA43,1
OI5766,OR2574,TG90,2
OI5767,OR2574,HK59,2
OI5768,OR2574,AC13,2
OI5769,OR2575,W17,2
OI5770,OR2575,GG32,1
OI5771,OR2575,GO94,3
OI5772,OR2576,BS28,2
OI5773,OR2577,FA74,2
OI5774,OR2577,HA68,2
OI5775,OR2577,B104,2
OI5776,OR2578,PS69,1
OI5777,OR2578,HF13,1
OI5778,OR2578,BS36,1
OI5779,OR2579,BS64,2
OI5780,OR2579,CL55,1
OI5781,OR2580,AI48,1
OI5782,OR2581,GG96,1
OI5783,OR2582,CP84,2
OI5784,OR2583,HA15,3
OI5785,OR2584,E56,2
OI5786,OR2584,FD97,3
OI5787,OR2585,GO75,3
OI5788,OR2585,SF18,2
OI5789,OR2585,HK63,1
OI5790,OR2586,SF38,3
OI5791,OR2587,BP13,1
OI5792,OR2588,TL39,3
OI5793,OR2589,F8,3
OI5794,OR2590,PS64,1
OI5795,OR2590,E80,3
OI5796,OR2590,E46,1
OI5797,OR2591,E57,1
OI5798,OR2591,MP71,1
OI5799,OR2591,GO6,2
OI5800,OR2592,F4,3
OI5801,OR2593,MI93,2
OI5802,OR2593,F67,2
OI5803,OR2593,MI23,2
OI5804,OR2594,B52,3
OI5805,OR2594,CP27,2
OI5806,OR2595,CL34,1
OI5807,OR2595,CP7,3
OI5808,OR2596,AC64,1
OI5809,OR2597,FD43,2
OI5810,OR2597,CP58,2
OI5811,OR2597,CP19,3
OI5812,OR2598,HF81,2
OI5813,OR2598,HA88,1
OI5814,OR2599,TL69,3
OI5815,OR2599,JA2,3
OI5816,OR2599,BP8,3
OI5817,OR2600,HK5,3
OI5818,OR2600,CP94,1
OI5819,OR2601,BS45,1
OI5820,OR2601,AC24,1
OI5821,OR2602,HF38,2
OI5822,OR2603,F27,3
OI5823,OR2603,HA57,2
OI5824,OR2603,B21,2
OI5825,OR2604,PS46,1
OI5826,OR2604,TL14,3
OI5827,OR2605,GO67,1
OI5828,OR2605,AI93,1
OI5829,OR2606,HA96,2
OI5830,OR2606,AC61,2
OI5831,OR2607,MI7,1
OI5832,OR2607,GG81,2
OI5833,OR2607,MI52,3
OI5834,OR2608,HK25,3
OI5835,OR2608,SF99,3
OI5836,OR2609,TG31,1
OI5837,OR2609,BP35,3
OI5838,OR2610,CP35,2
OI5839,OR2610,CP60,1
OI5840,OR2611,W8,1
OI5841,OR2611,TL98,3
OI5842,OR2612,AC87,3
OI5843,OR2613,CL67,1
OI5844,OR2613,GG51,3
OI5845,OR2614,F83,2
OI5846,OR2614,FD90,3
OI5847,OR2614,BP80,2
OI5848,OR2615,E8,1
OI5849,OR2616,FD4,3
OI5850,OR2616,GG80,3
OI5851,OR2617,B24,2
OI5852,OR2617,E87,1
OI5853,OR2618,B55,1
OI5854,OR2618,MP32,1
OI5855,OR2619,FA19,3
OI5856,OR2620,TG24,2
OI5857,OR2620,MP22,1
OI5858,OR2621,PS18,2
OI5859,OR2622,TL29,1
OI5860,OR2622,BS69,1
OI5861,OR2622,TG89,3
OI5862,OR2623,W26,2
OI5863,OR2624,PS82,3
OI5864,OR2624,CL27,1
OI5865,OR2625,GO81,3
OI5866,OR2625,PS52,3
OI5867,OR2626,GO59,1
OI5868,OR2626,FA80,3
OI5869,OR2626,HK10,3
OI5870,OR2627,W16,1
OI5871,OR2627,BP41,2
OI5872,OR2628,AI4,1
OI5873,OR2628,HA1,1
OI5874,OR2629,CP41,1
OI5875,OR2629,GG36,2
OI5876,OR2630,SF88,2
OI5877,OR2630,PS41,2
OI5878,OR2631,FD45,2
OI5879,OR2632,PS22,3
OI5880,OR2633,FD96,3
OI5881,OR2634,CP32,2
OI5882,OR2634,W98,2
OI5883,OR2635,AI84,1
OI5884,OR2635,AI50,1
OI5885,OR2635,BS78,3
OI5886,OR2636,GO29,3
OI5887,OR2636,AC9,3
OI5888,OR2637,FD36,1
OI5889,OR2638,HK57,3
OI5890,OR2639,HK42,1
OI5891,OR2640,MP41,1
OI5892,OR2640,JA42,3
OI5893,OR2640,JA54,2
OI5894,OR2641,PS15,3
OI5895,OR2642,TL47,1
OI5896,OR2642,B71,2
OI5897,OR2643,AC63,2
OI5898,OR2644,CP26,3
OI5899,OR2644,MP40,1
OI5900,OR2644,GO8,3
OI5901,OR2645,GG89,2
OI5902,OR2645,E76,2
OI5903,OR2646,BS66,3
OI5904,OR2646,CL74,1
OI5905,OR2647,HK60,3
OI5906,OR2647,BP17,3
OI5907,OR2647,SF36,3
OI5908,OR2648,FA110,1
OI5909,OR2648,HA19,3
OI5910,OR2648,JA96,1
OI5911,OR2649,FA87,1
OI5912,OR2649,B93,3
OI5913,OR2649,GO40,3
OI5914,OR2650,AI54,1
OI5915,OR2651,F94,2
OI5916,OR2651,AC23,2
OI5917,OR2652,E13,3
OI5918,OR2652,TG33,3
OI5919,OR2652,HK27,3
OI5920,OR2653,MI68,3
OI5921,OR2654,MP100,1
OI5922,OR2655,BP90,3
OI5923,OR2656,BP69,1
OI5924,OR2656,HF78,1
OI5925,OR2656,AC48,3
OI5926,OR2657,B47,1
OI5927,OR2657,W62,1
OI5928,OR2658,CP22,2
OI5929,OR2658,GO43,2
OI5930,OR2659,FA10,2
OI5931,OR2660,E37,1
OI5932,OR2660,HA91,2
OI5933,OR2661,FD53,2
OI5934,OR2662,MP98,1
OI5935,OR2663,SF74,2
OI5936,OR2663,AC79,2
OI5937,OR2663,F42,3
OI5938,OR2664,HA94,1
OI5939,OR2665,E52,3
OI5940,OR2665,CL70,1
OI5941,OR2666,FD6,1
OI5942,OR2667,BP64,1
OI5943,OR2668,TL66,2
OI5944,OR2668,TG83,1
OI5945,OR2668,AI1,1
OI5946,OR2669,BS93,3
OI5947,OR2669,FA85,2
OI5948,OR2669,HF21,2
OI5949,OR2670,HF89,1
OI5950,OR2670,HA67,2
OI5951,OR2671,PS86,2
OI5952,OR2671,HK43,2
OI5953,OR2671,MI85,2
OI5954,OR2672,F33,3
OI5955,OR2672,HA82,3
OI5956,OR2672,HF90,2
OI5957,OR2673,HA99,3
OI5958,OR2674,BS92,1
OI5959,OR2674,AC83,3
OI5960,OR2674,HF41,1
OI5961,OR2675,BP7,3
OI5962,OR2675,GG56,1
OI5963,OR2675,F46,1
OI5964,OR2676,SF45,1
OI5965,OR2676,TG13,2
OI5966,OR2677,SF11,3
OI5967,OR2678,TL58,2
OI5968,OR2679,B88,1
OI5969,OR2679,B11,2
OI5970,OR2680,MI57,3
OI5971,OR2680,FA24,2
OI5972,OR2680,FD56,2
OI5973,OR2681,F86,2
OI5974,OR2681,MP59,1
OI5975,OR2682,AC28,3
OI5976,OR2682,HA61,2
OI5977,OR2682,CP66,3
OI5978,OR2683,JA99,3
OI5979,OR2683,CP37,3
OI5980,OR2684,BS68,1
OI5981,OR2684,HA36,3
OI5982,OR2685,B96,2
OI5983,OR2685,GO1,1
OI5984,OR2686,HA29,2
OI5985,OR2687,FA79,2
OI5986,OR2688,W76,2
OI5987,OR2688,BP33,3
OI5988,OR2688,B58,2
OI5989,OR2689,F17,2
OI5990,OR2689,HF34,1
OI5991,OR2689,TL33,1
OI5992,OR2690,W74,3
OI5993,OR2690,PS34,3
OI5994,OR2691,HK87,3
OI5995,OR2691,B9,1
OI5996,OR2691,AI79,1
OI5997,OR2692,HK35,2
OI5998,OR2692,BS74,3
OI5999,OR2693,W92,1
OI6000,OR2693,TG45,2
OI6001,OR2694,FD44,2
OI6002,OR2695,GO93,2
OI6003,OR2695,CP44,2
OI6004,OR2695,FD32,3
OI6005,OR2696,BS64,3
OI6006,OR2697,SF50,3
OI6007,OR2698,F7,3
OI6008,OR2698,MI65,3
OI6009,OR2699,W97,3
OI6010,OR2699,CP56,1
OI6011,OR2699,E69,3
OI6012,OR2700,HK29,3
OI6013,OR2701,GO7,3
OI6014,OR2701,JA19,2
OI6015,OR2701,CL38,1
OI6016,OR2702,BP86,1
OI6017,OR2702,MP56,1
OI6018,OR2703,F27,3
OI6019,OR2703,CP48,2
OI6020,OR2703,F66,2
OI6021,OR2704,HK88,2
OI6022,OR2704,BP4,2
OI6023,OR2705,FA92,2
OI6024,OR2705,CP68,2
OI6025,OR2705,MP98,1
OI6026,OR2706,W77,2
OI6027,OR2706,B105,3
OI6028,OR2706,HA14,2
OI6029,OR2707,TG92,3
OI6030,OR2707,B82,3
OI6031,OR2708,FD90,3
OI6032,OR2708,JA30,1
OI6033,OR2709,W52,3
OI6034,OR2710,HF62,2
OI6035,OR2710,CL3,1
OI6036,OR2711,GO56,1
OI6037,OR2711,JA6,2
OI6038,OR2711,HF46,3
OI6039,OR2712,BS49,2
OI6040,OR2712,F44,1
OI6041,OR2712,AI50,1
OI6042,OR2713,AC13,2
OI6043,OR2713,E30,1
OI6044,OR2714,TL50,3
OI6045,OR2714,TL4,2
OI6046,OR2715,HF9,2
OI6047,OR2716,FD17,1
OI6048,OR2716,CL90,1
OI6049,OR2717,FD59,3
OI6050,OR2717,MP99,1
OI6051,OR2718,GG28,1
OI6052,OR2718,MP40,1
OI6053,OR2718,TL67,2
OI6054,OR2719,GG9,2
OI6055,OR2719,E36,1
OI6056,OR2720,FA32,1
OI6057,OR2720,E29,3
OI6058,OR2720,W5,2
OI6059,OR2721,JA54,2
OI6060,OR2721,HF23,3
OI6061,OR2721,B10,2
OI6062,OR2722,PS4,1
OI6063,OR2722,FA23,3
OI6064,OR2723,B15,1
OI6065,OR2724,GG43,3
OI6066,OR2725,MI85,3
OI6067,OR2725,AC39,1
OI6068,OR2725,BP14,1
OI6069,OR2726,FA81,1
OI6070,OR2726,GG39,1
OI6071,OR2727,SF25,2
OI6072,OR2727,MP32,1
OI6073,OR2728,MI41,2
OI6074,OR2729,HA81,2
OI6075,OR2730,BS65,2
OI6076,OR2731,BP36,2
OI6077,OR2731,CL47,1
OI6078,OR2731,E14,2
OI6079,OR2732,FA3,3
OI6080,OR2733,BP11,2
OI6081,OR2733,MP65,1
OI6082,OR2733,AI28,1
OI6083,OR2734,TG68,3
OI6084,OR2734,GO12,1
OI6085,OR2735,AC77,3
OI6086,OR2736,HF51,1
OI6087,OR2736,CL70,1
OI6088,OR2736,HK44,3
